This is dummy data,,,,,,,,
,,,,,,,,
,,,,,,,,
,Date,Franchise,City,Product,Sales,Profit,Target Profit,Target Sales
,1-Jan-23,B1,Banglore,Colombian,$213.00,$106.00,$80.00,$190.00
,1-Feb-23,B1,Banglore,Colombian,$386.00,$173.00,$130.00,$360.00
,1-Mar-23,B1,Banglore,Colombian,$157.00,$65.00,$50.00,$140.00
,1-Apr-23,B1,Banglore,Colombian,$235.00,$106.00,$70.00,$190.00
,1-May-23,B1,Banglore,Colombian,$553.00,$572.00,$360.00,$460.00
,1-Jun-23,B1,Banglore,Colombian,$759.00,$408.00,$260.00,$640.00
,1-Jul-23,B1,Banglore,Colombian,$506.00,$248.00,$220.00,$560.00
,1-Aug-23,B1,Banglore,Colombian,$759.00,$408.00,$370.00,$840.00
,1-Sep-23,B1,Banglore,Colombian,$69.00,$8.00,$20.00,$60.00
,1-Oct-23,B1,Banglore,Colombian,$213.00,$61.00,$40.00,$190.00
,1-Nov-23,B1,Banglore,Colombian,$213.00,$14.00,$20.00,$190.00
,1-Dec-23,B1,Banglore,Colombian,$347.00,$179.00,$130.00,$290.00
,1-Jan-24,B1,Banglore,Colombian,$134.00,$39.00,$40.00,$110.00
,1-Feb-24,B1,Banglore,Colombian,$95.00,$47.00,$50.00,$100.00
,1-Mar-24,B1,Banglore,Colombian,$134.00,$41.00,$50.00,$150.00
,1-Apr-24,B1,Banglore,Colombian,$112.00,$45.00,$50.00,$120.00
,1-May-24,B1,Banglore,Colombian,$85.00,-$5.00,$10.00,$90.00
,1-Jun-24,B1,Banglore,Colombian,$179.00,$44.00,$60.00,$200.00
,1-Jul-24,B1,Banglore,Colombian,$145.00,$47.00,$70.00,$160.00
,1-Aug-24,B1,Banglore,Colombian,$145.00,$59.00,$70.00,$160.00
,1-Sep-24,B1,Banglore,Colombian,$202.00,$101.00,$80.00,$190.00
,1-Oct-24,B1,Banglore,Colombian,$377.00,$171.00,$140.00,$370.00
,1-Nov-24,B1,Banglore,Colombian,$136.00,$56.00,$50.00,$130.00
,1-Dec-24,B1,Banglore,Colombian,$213.00,$93.00,$80.00,$190.00
,1-Jan-25,B1,Banglore,Colombian,$501.00,$505.00,$330.00,$440.00
,1-Feb-25,B1,Banglore,Colombian,$687.00,$364.00,$250.00,$610.00
,1-Mar-25,B1,Banglore,Colombian,$496.00,$243.00,$240.00,$580.00
,1-Apr-25,B1,Banglore,Colombian,$687.00,$364.00,$360.00,$800.00
,1-May-25,B1,Banglore,Colombian,$67.00,$9.00,$20.00,$60.00
,1-Jun-25,B1,Banglore,Colombian,$206.00,$62.00,$50.00,$200.00
,1-Jul-25,B1,Banglore,Colombian,$234.00,$22.00,$40.00,$230.00
,1-Aug-25,B1,Banglore,Colombian,$346.00,$180.00,$130.00,$300.00
,1-Sep-25,B1,Banglore,Colombian,$121.00,$34.00,$30.00,$100.00
,1-Oct-25,B1,Banglore,Colombian,$100.00,$50.00,$60.00,$110.00
,1-Nov-25,B1,Banglore,Colombian,$121.00,$36.00,$50.00,$140.00
,1-Dec-25,B1,Banglore,Colombian,$107.00,$43.00,$50.00,$120.00
,1-Jan-26,B1,Banglore,Colombian,$79.00,-$7.00,$10.00,$90.00
,1-Feb-26,B1,Banglore,Colombian,$165.00,$37.00,$50.00,$190.00
,1-Mar-26,B1,Banglore,Colombian,$139.00,$45.00,$70.00,$160.00
,1-Apr-26,B1,Banglore,Colombian,$151.00,$65.00,$70.00,$170.00
,1-May-26,B1,Banglore,Colombian,$206.00,$102.00,$90.00,$200.00
,1-Jun-26,B1,Banglore,Colombian,$391.00,$177.00,$140.00,$380.00
,1-Jul-26,B1,Banglore,Colombian,$129.00,$52.00,$40.00,$120.00
,1-Aug-26,B1,Banglore,Colombian,$224.00,$99.00,$70.00,$190.00
,1-Sep-26,B1,Banglore,Colombian,$524.00,$543.00,$360.00,$460.00
,1-Oct-26,B1,Banglore,Colombian,$719.00,$384.00,$270.00,$640.00
,1-Nov-26,B1,Banglore,Colombian,$498.00,$246.00,$240.00,$580.00
,1-Dec-26,B1,Banglore,Colombian,$719.00,$384.00,$370.00,$840.00
,1-Jan-21,B2,Banglore,Colombian,$67.00,$9.00,$20.00,$60.00
,1-Feb-21,B2,Banglore,Colombian,$201.00,$58.00,$40.00,$190.00
,1-Mar-21,B2,Banglore,Colombian,$242.00,$25.00,$30.00,$230.00
,1-Apr-21,B2,Banglore,Colombian,$329.00,$169.00,$130.00,$290.00
,1-May-21,B2,Banglore,Colombian,$127.00,$39.00,$40.00,$110.00
,1-Jun-21,B2,Banglore,Colombian,$87.00,$43.00,$50.00,$100.00
,1-Jul-21,B2,Banglore,Colombian,$127.00,$39.00,$50.00,$140.00
,1-Aug-21,B2,Banglore,Colombian,$104.00,$43.00,$50.00,$120.00
,1-Sep-21,B2,Banglore,Colombian,$80.00,-$6.00,$10.00,$90.00
,1-Oct-21,B2,Banglore,Colombian,$159.00,$36.00,$60.00,$180.00
,1-Nov-21,B2,Banglore,Colombian,$132.00,$39.00,$60.00,$150.00
,1-Dec-21,B2,Banglore,Colombian,$160.00,$71.00,$80.00,$180.00
,1-Jan-22,B2,Banglore,Colombian,$190.00,$93.00,$70.00,$180.00
,1-Feb-22,B2,Banglore,Colombian,$486.00,$232.00,$170.00,$470.00
,1-Mar-22,B2,Banglore,Colombian,$114.00,$40.00,$40.00,$110.00
,1-Apr-22,B2,Banglore,Colombian,$237.00,$108.00,$90.00,$210.00
,1-May-22,B2,Banglore,Colombian,$553.00,$589.00,$400.00,$490.00
,1-Jun-22,B2,Banglore,Colombian,$759.00,$410.00,$280.00,$670.00
,1-Jul-22,B2,Banglore,Colombian,$486.00,$239.00,$230.00,$570.00
,1-Aug-22,B2,Banglore,Colombian,$759.00,$410.00,$400.00,$890.00
,1-Sep-22,B2,Banglore,Colombian,$65.00,$4.00,$20.00,$60.00
,1-Oct-22,B2,Banglore,Colombian,$190.00,$52.00,$50.00,$180.00
,1-Nov-22,B2,Banglore,Colombian,$242.00,$25.00,$30.00,$230.00
,1-Dec-22,B2,Banglore,Colombian,$311.00,$159.00,$110.00,$270.00
,1-Jan-23,B2,Banglore,Colombian,$133.00,$40.00,$40.00,$110.00
,1-Feb-23,B2,Banglore,Colombian,$92.00,$45.00,$50.00,$100.00
,1-Mar-23,B2,Banglore,Colombian,$133.00,$40.00,$50.00,$150.00
,1-Apr-23,B2,Banglore,Colombian,$113.00,$49.00,$60.00,$130.00
,1-May-23,B2,Banglore,Colombian,$84.00,-$3.00,$10.00,$90.00
,1-Jun-23,B2,Banglore,Colombian,$127.00,$12.00,$30.00,$140.00
,1-Jul-23,B2,Banglore,Colombian,$127.00,$37.00,$50.00,$140.00
,1-Aug-23,B2,Banglore,Colombian,$180.00,$80.00,$90.00,$210.00
,1-Sep-23,B2,Banglore,Colombian,$188.00,$94.00,$80.00,$190.00
,1-Oct-23,B2,Banglore,Colombian,$461.00,$222.00,$180.00,$480.00
,1-Nov-23,B2,Banglore,Colombian,$102.00,$33.00,$30.00,$100.00
,1-Dec-23,B2,Banglore,Colombian,$233.00,$108.00,$90.00,$220.00
,1-Jan-24,B2,Banglore,Colombian,$546.00,$599.00,$430.00,$520.00
,1-Feb-24,B2,Banglore,Colombian,$749.00,$407.00,$300.00,$710.00
,1-Mar-24,B2,Banglore,Colombian,$507.00,$253.00,$270.00,$640.00
,1-Apr-24,B2,Banglore,Colombian,$749.00,$407.00,$410.00,$940.00
,1-May-24,B2,Banglore,Colombian,$67.00,$10.00,$20.00,$70.00
,1-Jun-24,B2,Banglore,Colombian,$171.00,$46.00,$50.00,$180.00
,1-Jul-24,B2,Banglore,Colombian,$219.00,$23.00,$40.00,$230.00
,1-Aug-24,B2,Banglore,Colombian,$273.00,$135.00,$110.00,$260.00
,1-Sep-24,B2,Banglore,Colombian,$131.00,$43.00,$50.00,$120.00
,1-Oct-24,B2,Banglore,Colombian,$98.00,$50.00,$50.00,$120.00
,1-Nov-24,B2,Banglore,Colombian,$131.00,$43.00,$60.00,$160.00
,1-Dec-24,B2,Banglore,Colombian,$98.00,$41.00,$50.00,$120.00
,1-Jan-25,B2,Banglore,Colombian,$80.00,-$1.00,$20.00,$100.00
,1-Feb-25,B2,Banglore,Colombian,$115.00,$11.00,$30.00,$140.00
,1-Mar-25,B2,Banglore,Colombian,$112.00,$30.00,$50.00,$140.00
,1-Apr-25,B2,Banglore,Colombian,$173.00,$80.00,$90.00,$210.00
,1-May-25,B2,Banglore,Colombian,$188.00,$94.00,$80.00,$190.00
,1-Jun-25,B2,Banglore,Colombian,$474.00,$230.00,$190.00,$500.00
,1-Jul-25,B2,Banglore,Colombian,$92.00,$26.00,$20.00,$90.00
,1-Aug-25,B2,Banglore,Colombian,$276.00,$137.00,$110.00,$260.00
,1-Sep-25,B2,Banglore,Colombian,$643.00,$755.00,$530.00,$610.00
,1-Oct-25,B2,Banglore,Colombian,$882.00,$493.00,$350.00,$840.00
,1-Nov-25,B2,Banglore,Colombian,$527.00,$265.00,$270.00,$660.00
,1-Dec-25,B2,Banglore,Colombian,$882.00,$493.00,$500.00,"$1,110.00"
,1-Jan-26,B2,Banglore,Colombian,$69.00,$11.00,$20.00,$70.00
,1-Feb-26,B2,Banglore,Colombian,$167.00,$43.00,$40.00,$170.00
,1-Mar-26,B2,Banglore,Colombian,$262.00,$33.00,$50.00,$270.00
,1-Apr-26,B2,Banglore,Colombian,$230.00,$109.00,$100.00,$220.00
,1-May-26,B2,Banglore,Colombian,$155.00,$58.00,$60.00,$140.00
,1-Jun-26,B2,Banglore,Colombian,$106.00,$55.00,$60.00,$130.00
,1-Jul-26,B2,Banglore,Colombian,$155.00,$59.00,$80.00,$190.00
,1-Aug-26,B2,Banglore,Colombian,$98.00,$40.00,$50.00,$120.00
,1-Sep-26,B2,Banglore,Colombian,$81.00,$0.00,$20.00,$100.00
,1-Oct-26,B2,Banglore,Colombian,$111.00,$6.00,$40.00,$140.00
,1-Nov-26,B2,Banglore,Colombian,$107.00,$26.00,$50.00,$130.00
,1-Dec-26,B2,Banglore,Colombian,$191.00,$91.00,$110.00,$240.00
,1-Jan-21,H1,Hyderabad,Colombian,$197.00,$98.00,$80.00,$200.00
,1-Feb-21,H1,Hyderabad,Colombian,$562.00,$287.00,$230.00,$590.00
,1-Mar-21,H1,Hyderabad,Colombian,$84.00,$25.00,$30.00,$80.00
,1-Apr-21,H1,Hyderabad,Colombian,$283.00,$144.00,$120.00,$270.00
,1-May-21,H1,Hyderabad,Colombian,$659.00,$778.00,$560.00,$630.00
,1-Jun-21,H1,Hyderabad,Colombian,$904.00,$511.00,$370.00,$860.00
,1-Jul-21,H1,Hyderabad,Colombian,$562.00,$284.00,$290.00,$700.00
,1-Aug-21,H1,Hyderabad,Colombian,$904.00,$511.00,$530.00,"$1,140.00"
,1-Sep-21,H1,Hyderabad,Colombian,$74.00,$12.00,$20.00,$70.00
,1-Oct-21,H1,Hyderabad,Colombian,$167.00,$43.00,$40.00,$170.00
,1-Nov-21,H1,Hyderabad,Colombian,$294.00,$44.00,$60.00,$310.00
,1-Dec-21,H1,Hyderabad,Colombian,$223.00,$104.00,$90.00,$210.00
,1-Jan-22,H1,Hyderabad,Colombian,$159.00,$59.00,$60.00,$150.00
,1-Feb-22,H1,Hyderabad,Colombian,$98.00,$50.00,$50.00,$120.00
,1-Mar-22,H1,Hyderabad,Colombian,$159.00,$61.00,$70.00,$200.00
,1-Apr-22,H1,Hyderabad,Colombian,$93.00,$39.00,$40.00,$110.00
,1-May-22,H1,Hyderabad,Colombian,$81.00,-$1.00,$20.00,$100.00
,1-Jun-22,H1,Hyderabad,Colombian,$93.00,$0.00,$20.00,$110.00
,1-Jul-22,H1,Hyderabad,Colombian,$99.00,$22.00,$40.00,$120.00
,1-Aug-22,H1,Hyderabad,Colombian,$209.00,$104.00,$120.00,$260.00
,1-Sep-22,H1,Hyderabad,Colombian,$119.00,$54.00,$50.00,$120.00
,1-Oct-22,H1,Hyderabad,Colombian,$463.00,$225.00,$190.00,$490.00
,1-Nov-22,H1,Hyderabad,Colombian,$84.00,$26.00,$30.00,$80.00
,1-Dec-22,H1,Hyderabad,Colombian,$283.00,$144.00,$120.00,$270.00
,1-Jan-23,H1,Hyderabad,Colombian,$658.00,$777.00,$560.00,$630.00
,1-Feb-23,H1,Hyderabad,Colombian,$902.00,$508.00,$370.00,$860.00
,1-Mar-23,H1,Hyderabad,Colombian,$672.00,$345.00,$340.00,$840.00
,1-Apr-23,H1,Hyderabad,Colombian,$902.00,$508.00,$520.00,"$1,130.00"
,1-May-23,H1,Hyderabad,Colombian,$89.00,$21.00,$20.00,$90.00
,1-Jun-23,H1,Hyderabad,Colombian,$159.00,$37.00,$40.00,$160.00
,1-Jul-23,H1,Hyderabad,Colombian,$314.00,$48.00,$60.00,$330.00
,1-Aug-23,H1,Hyderabad,Colombian,$223.00,$104.00,$90.00,$210.00
,1-Sep-23,H1,Hyderabad,Colombian,$159.00,$61.00,$60.00,$150.00
,1-Oct-23,H1,Hyderabad,Colombian,$117.00,$63.00,$60.00,$140.00
,1-Nov-23,H1,Hyderabad,Colombian,$159.00,$61.00,$70.00,$200.00
,1-Dec-23,H1,Hyderabad,Colombian,$154.00,$73.00,$80.00,$190.00
,1-Jan-24,H1,Hyderabad,Colombian,$85.00,$1.00,$20.00,$100.00
,1-Feb-24,H1,Hyderabad,Colombian,$113.00,$11.00,$40.00,$140.00
,1-Mar-24,H1,Hyderabad,Colombian,$97.00,$21.00,$40.00,$120.00
,1-Apr-24,H1,Hyderabad,Colombian,$209.00,$105.00,$120.00,$260.00
,1-May-24,H1,Hyderabad,Colombian,$141.00,$62.00,$50.00,$130.00
,1-Jun-24,H1,Hyderabad,Colombian,$412.00,$191.00,$140.00,$400.00
,1-Jul-24,H1,Hyderabad,Colombian,$114.00,$43.00,$40.00,$110.00
,1-Aug-24,H1,Hyderabad,Colombian,$265.00,$128.00,$100.00,$230.00
,1-Sep-24,H1,Hyderabad,Colombian,$614.00,$690.00,$460.00,$540.00
,1-Oct-24,H1,Hyderabad,Colombian,$842.00,$463.00,$320.00,$750.00
,1-Nov-24,H1,Hyderabad,Colombian,$582.00,$292.00,$280.00,$680.00
,1-Dec-24,H1,Hyderabad,Colombian,$842.00,$465.00,$450.00,$980.00
,1-Jan-25,H1,Hyderabad,Colombian,$77.00,$10.00,$20.00,$70.00
,1-Feb-25,H1,Hyderabad,Colombian,$160.00,$37.00,$30.00,$150.00
,1-Mar-25,H1,Hyderabad,Colombian,$238.00,$24.00,$40.00,$230.00
,1-Apr-25,H1,Hyderabad,Colombian,$275.00,$135.00,$110.00,$240.00
,1-May-25,H1,Hyderabad,Colombian,$148.00,$50.00,$50.00,$130.00
,1-Jun-25,H1,Hyderabad,Colombian,$127.00,$68.00,$60.00,$140.00
,1-Jul-25,H1,Hyderabad,Colombian,$148.00,$50.00,$70.00,$170.00
,1-Aug-25,H1,Hyderabad,Colombian,$149.00,$70.00,$80.00,$170.00
,1-Sep-25,H1,Hyderabad,Colombian,$97.00,$3.00,$20.00,$110.00
,1-Oct-25,H1,Hyderabad,Colombian,$146.00,$27.00,$50.00,$170.00
,1-Nov-25,H1,Hyderabad,Colombian,$120.00,$33.00,$50.00,$140.00
,1-Dec-25,H1,Hyderabad,Colombian,$178.00,$83.00,$80.00,$200.00
,1-Jan-26,H1,Hyderabad,Colombian,$96.00,$40.00,$50.00,$80.00
,1-Feb-26,H1,Hyderabad,Colombian,$391.00,$178.00,$160.00,$370.00
,1-Mar-26,H1,Hyderabad,Colombian,$114.00,$42.00,$60.00,$100.00
,1-Apr-26,H1,Hyderabad,Colombian,$218.00,$95.00,$90.00,$170.00
,1-May-26,H1,Hyderabad,Colombian,$505.00,$516.00,$330.00,$400.00
,1-Jun-26,H1,Hyderabad,Colombian,$693.00,$367.00,$230.00,$540.00
,1-Jul-26,H1,Hyderabad,Colombian,$554.00,$275.00,$340.00,$770.00
,1-Aug-26,H1,Hyderabad,Colombian,$693.00,$367.00,$470.00,$960.00
,1-Sep-26,H1,Hyderabad,Colombian,$72.00,$10.00,$30.00,$60.00
,1-Oct-26,H1,Hyderabad,Colombian,$189.00,$52.00,$70.00,$170.00
,1-Nov-26,H1,Hyderabad,Colombian,$245.00,$27.00,$60.00,$230.00
,1-Dec-26,H1,Hyderabad,Colombian,$334.00,$171.00,$130.00,$260.00
,1-Jan-21,M1,Mumbai,Darjeeling,$130.00,$17.00,$20.00,$110.00
,1-Feb-21,M1,Mumbai,Darjeeling,$134.00,$53.00,$50.00,$110.00
,1-Mar-21,M1,Mumbai,Darjeeling,$210.00,$68.00,$60.00,$180.00
,1-Apr-21,M1,Mumbai,Darjeeling,$80.00,$28.00,$40.00,$80.00
,1-May-21,M1,Mumbai,Darjeeling,$80.00,$29.00,$40.00,$80.00
,1-Jun-21,M1,Mumbai,Darjeeling,$234.00,$101.00,$120.00,$250.00
,1-Jul-21,M1,Mumbai,Darjeeling,$219.00,$94.00,$80.00,$140.00
,1-Aug-21,M1,Mumbai,Darjeeling,$456.00,$141.00,$140.00,$400.00
,1-Sep-21,M1,Mumbai,Darjeeling,$82.00,$9.00,$10.00,$70.00
,1-Oct-21,M1,Mumbai,Darjeeling,$150.00,$47.00,$50.00,$130.00
,1-Nov-21,M1,Mumbai,Darjeeling,$123.00,$47.00,$60.00,$130.00
,1-Dec-21,M1,Mumbai,Darjeeling,$45.00,$10.00,$20.00,$40.00
,1-Jan-22,M1,Mumbai,Darjeeling,$546.00,$203.00,$150.00,$370.00
,1-Feb-22,M1,Mumbai,Darjeeling,$80.00,$28.00,$30.00,$50.00
,1-Mar-22,M1,Mumbai,Darjeeling,$90.00,-$10.00,$0.00,$60.00
,1-Apr-22,M1,Mumbai,Darjeeling,$180.00,$70.00,$50.00,$120.00
,1-May-22,M1,Mumbai,Darjeeling,$132.00,$18.00,$10.00,$110.00
,1-Jun-22,M1,Mumbai,Darjeeling,$189.00,$79.00,$80.00,$160.00
,1-Jul-22,M1,Mumbai,Darjeeling,$200.00,$62.00,$60.00,$170.00
,1-Aug-22,M1,Mumbai,Darjeeling,$80.00,$28.00,$40.00,$80.00
,1-Sep-22,M1,Mumbai,Darjeeling,$80.00,$28.00,$40.00,$80.00
,1-Oct-22,M1,Mumbai,Darjeeling,$232.00,$100.00,$120.00,$250.00
,1-Nov-22,M1,Mumbai,Darjeeling,$243.00,$106.00,$90.00,$160.00
,1-Dec-22,M1,Mumbai,Darjeeling,$457.00,$141.00,$140.00,$400.00
,1-Jan-23,M1,Mumbai,Darjeeling,$82.00,$9.00,$10.00,$70.00
,1-Feb-23,M1,Mumbai,Darjeeling,$137.00,$41.00,$50.00,$120.00
,1-Mar-23,M1,Mumbai,Darjeeling,$123.00,$48.00,$60.00,$130.00
,1-Apr-23,M1,Mumbai,Darjeeling,$45.00,$11.00,$20.00,$40.00
,1-May-23,M1,Mumbai,Darjeeling,$545.00,$202.00,$150.00,$370.00
,1-Jun-23,M1,Mumbai,Darjeeling,$56.00,$17.00,$20.00,$30.00
,1-Jul-23,M1,Mumbai,Darjeeling,$104.00,-$7.00,$10.00,$70.00
,1-Aug-23,M1,Mumbai,Darjeeling,$174.00,$66.00,$40.00,$110.00
,1-Sep-23,M1,Mumbai,Darjeeling,$129.00,$16.00,$20.00,$110.00
,1-Oct-23,M1,Mumbai,Darjeeling,$198.00,$84.00,$80.00,$170.00
,1-Nov-23,M1,Mumbai,Darjeeling,$210.00,$68.00,$60.00,$180.00
,1-Dec-23,M1,Mumbai,Darjeeling,$81.00,$27.00,$40.00,$80.00
,1-Jan-24,M1,Mumbai,Darjeeling,$79.00,$28.00,$40.00,$80.00
,1-Feb-24,M1,Mumbai,Darjeeling,$234.00,$102.00,$120.00,$250.00
,1-Mar-24,M1,Mumbai,Darjeeling,$213.00,$91.00,$80.00,$140.00
,1-Apr-24,M1,Mumbai,Darjeeling,$478.00,$148.00,$140.00,$420.00
,1-May-24,M1,Mumbai,Darjeeling,$85.00,$11.00,$10.00,$70.00
,1-Jun-24,M1,Mumbai,Darjeeling,$129.00,$38.00,$40.00,$110.00
,1-Jul-24,M1,Mumbai,Darjeeling,$121.00,$47.00,$60.00,$130.00
,1-Aug-24,M1,Mumbai,Darjeeling,$45.00,$11.00,$20.00,$40.00
,1-Sep-24,M1,Mumbai,Darjeeling,$567.00,$212.00,$150.00,$380.00
,1-Oct-24,M1,Mumbai,Darjeeling,$53.00,$16.00,$20.00,$30.00
,1-Nov-24,M1,Mumbai,Darjeeling,$107.00,-$7.00,$10.00,$70.00
,1-Dec-24,M1,Mumbai,Darjeeling,$167.00,$62.00,$40.00,$110.00
,1-Jan-25,M1,Mumbai,Darjeeling,$121.00,$13.00,$20.00,$100.00
,1-Feb-25,M1,Mumbai,Darjeeling,$198.00,$83.00,$80.00,$170.00
,1-Mar-25,M1,Mumbai,Darjeeling,$222.00,$73.00,$70.00,$190.00
,1-Apr-25,M1,Mumbai,Darjeeling,$85.00,$30.00,$50.00,$90.00
,1-May-25,M1,Mumbai,Darjeeling,$75.00,$26.00,$40.00,$80.00
,1-Jun-25,M1,Mumbai,Darjeeling,$245.00,$105.00,$130.00,$260.00
,1-Jul-25,M1,Mumbai,Darjeeling,$223.00,$96.00,$80.00,$150.00
,1-Aug-25,M1,Mumbai,Darjeeling,$478.00,$148.00,$140.00,$420.00
,1-Sep-25,M1,Mumbai,Darjeeling,$88.00,$11.00,$10.00,$70.00
,1-Oct-25,M1,Mumbai,Darjeeling,$114.00,$31.00,$40.00,$100.00
,1-Nov-25,M1,Mumbai,Darjeeling,$115.00,$43.00,$60.00,$120.00
,1-Dec-25,M1,Mumbai,Darjeeling,$47.00,$12.00,$20.00,$50.00
,1-Jan-26,M1,Mumbai,Darjeeling,$587.00,$219.00,$160.00,$390.00
,1-Feb-26,M1,Mumbai,Darjeeling,$53.00,$15.00,$20.00,$30.00
,1-Mar-26,M1,Mumbai,Darjeeling,$107.00,-$6.00,$10.00,$70.00
,1-Apr-26,M1,Mumbai,Darjeeling,$133.00,$45.00,$40.00,$90.00
,1-May-26,M1,Mumbai,Darjeeling,$118.00,$12.00,$20.00,$100.00
,1-Jun-26,M1,Mumbai,Darjeeling,$210.00,$88.00,$80.00,$180.00
,1-Jul-26,M1,Mumbai,Darjeeling,$235.00,$79.00,$70.00,$200.00
,1-Aug-26,M1,Mumbai,Darjeeling,$89.00,$32.00,$40.00,$90.00
,1-Sep-26,M1,Mumbai,Darjeeling,$71.00,$22.00,$30.00,$70.00
,1-Oct-26,M1,Mumbai,Darjeeling,$256.00,$112.00,$120.00,$270.00
,1-Nov-26,M1,Mumbai,Darjeeling,$256.00,$111.00,$100.00,$170.00
,1-Dec-26,M1,Mumbai,Darjeeling,$521.00,$165.00,$150.00,$450.00
,1-Jan-21,M2,Mumbai,Darjeeling,$92.00,$14.00,$20.00,$80.00
,1-Feb-21,M2,Mumbai,Darjeeling,$110.00,$27.00,$30.00,$90.00
,1-Mar-21,M2,Mumbai,Darjeeling,$109.00,$42.00,$50.00,$110.00
,1-Apr-21,M2,Mumbai,Darjeeling,$49.00,$12.00,$20.00,$50.00
,1-May-21,M2,Mumbai,Darjeeling,$612.00,$231.00,$170.00,$410.00
,1-Jun-21,M2,Mumbai,Darjeeling,$49.00,$12.00,$20.00,$30.00
,1-Jul-21,M2,Mumbai,Darjeeling,$104.00,-$8.00,$10.00,$70.00
,1-Aug-21,M2,Mumbai,Darjeeling,$130.00,$44.00,$30.00,$80.00
,1-Sep-21,M2,Mumbai,Darjeeling,$115.00,$11.00,$20.00,$100.00
,1-Oct-21,M2,Mumbai,Darjeeling,$230.00,$99.00,$90.00,$200.00
,1-Nov-21,M2,Mumbai,Darjeeling,$278.00,$99.00,$90.00,$240.00
,1-Dec-21,M2,Mumbai,Darjeeling,$105.00,$38.00,$50.00,$110.00
,1-Jan-22,M2,Mumbai,Darjeeling,$60.00,$19.00,$30.00,$60.00
,1-Feb-22,M2,Mumbai,Darjeeling,$301.00,$133.00,$150.00,$320.00
,1-Mar-22,M2,Mumbai,Darjeeling,$276.00,$120.00,$90.00,$180.00
,1-Apr-22,M2,Mumbai,Darjeeling,$521.00,$164.00,$150.00,$450.00
,1-May-22,M2,Mumbai,Darjeeling,$96.00,$14.00,$20.00,$80.00
,1-Jun-22,M2,Mumbai,Darjeeling,$99.00,$24.00,$20.00,$80.00
,1-Jul-22,M2,Mumbai,Darjeeling,$92.00,$33.00,$40.00,$90.00
,1-Aug-22,M2,Mumbai,Darjeeling,$58.00,$17.00,$30.00,$60.00
,1-Sep-22,M2,Mumbai,Darjeeling,$634.00,$241.00,$190.00,$430.00
,1-Oct-22,M2,Mumbai,Darjeeling,$44.00,$9.00,$10.00,$20.00
,1-Nov-22,M2,Mumbai,Darjeeling,$125.00,-$3.00,$0.00,$80.00
,1-Dec-22,M2,Mumbai,Darjeeling,$125.00,$41.00,$30.00,$80.00
,1-Jan-23,M2,Mumbai,Darjeeling,$115.00,$12.00,$20.00,$100.00
,1-Feb-23,M2,Mumbai,Darjeeling,$230.00,$99.00,$90.00,$200.00
,1-Mar-23,M2,Mumbai,Darjeeling,$286.00,$104.00,$100.00,$250.00
,1-Apr-23,M2,Mumbai,Darjeeling,$110.00,$41.00,$50.00,$110.00
,1-May-23,M2,Mumbai,Darjeeling,$57.00,$16.00,$30.00,$60.00
,1-Jun-23,M2,Mumbai,Darjeeling,$312.00,$138.00,$160.00,$330.00
,1-Jul-23,M2,Mumbai,Darjeeling,$256.00,$112.00,$100.00,$170.00
,1-Aug-23,M2,Mumbai,Darjeeling,$532.00,$167.00,$150.00,$460.00
,1-Sep-23,M2,Mumbai,Darjeeling,$103.00,$17.00,$30.00,$90.00
,1-Oct-23,M2,Mumbai,Darjeeling,$90.00,$21.00,$10.00,$70.00
,1-Nov-23,M2,Mumbai,Darjeeling,$87.00,$32.00,$50.00,$90.00
,1-Dec-23,M2,Mumbai,Darjeeling,$61.00,$17.00,$30.00,$60.00
,1-Jan-24,M2,Mumbai,Darjeeling,$678.00,$258.00,$190.00,$460.00
,1-Feb-24,M2,Mumbai,Darjeeling,$44.00,$9.00,$10.00,$20.00
,1-Mar-24,M2,Mumbai,Darjeeling,$141.00,$0.00,$10.00,$90.00
,1-Apr-24,M2,Mumbai,Darjeeling,$104.00,$29.00,$30.00,$70.00
,1-May-24,M2,Mumbai,Darjeeling,$109.00,$9.00,$10.00,$90.00
,1-Jun-24,M2,Mumbai,Darjeeling,$245.00,$105.00,$100.00,$210.00
,1-Jul-24,M2,Mumbai,Darjeeling,$286.00,$103.00,$100.00,$250.00
,1-Aug-24,M2,Mumbai,Darjeeling,$114.00,$44.00,$60.00,$120.00
,1-Sep-24,M2,Mumbai,Darjeeling,$55.00,$16.00,$20.00,$50.00
,1-Oct-24,M2,Mumbai,Darjeeling,$323.00,$144.00,$170.00,$340.00
,1-Nov-24,M2,Mumbai,Darjeeling,$301.00,$133.00,$100.00,$200.00
,1-Dec-24,M2,Mumbai,Darjeeling,$532.00,$167.00,$150.00,$460.00
,1-Jan-25,M2,Mumbai,Darjeeling,$105.00,$19.00,$30.00,$90.00
,1-Feb-25,M2,Mumbai,Darjeeling,$90.00,$20.00,$10.00,$70.00
,1-Mar-25,M2,Mumbai,Darjeeling,$83.00,$28.00,$40.00,$80.00
,1-Apr-25,M2,Mumbai,Darjeeling,$63.00,$20.00,$30.00,$60.00
,1-May-25,M2,Mumbai,Darjeeling,$687.00,$262.00,$190.00,$460.00
,1-Jun-25,M2,Mumbai,Darjeeling,$41.00,$9.00,$10.00,$20.00
,1-Jul-25,M2,Mumbai,Darjeeling,$151.00,$2.00,$10.00,$100.00
